PH,oxy,elec,tur,tem
7.5,3.9,3702,48.3,17.7
7.5,4,3808.6,51.4,17.7
7.5,4.1,3872.8,54,17.8
7.5,4.2,3873.1,56.9,17.8
7.5,4.3,3794.4,60.3,17.9
7.5,4.4,3656.7,66.2,18
7.5,4.4,3468.3,72.1,18.1
7.5,4.5,3188.2,76.9,18.2
7.5,4.7,2815.9,77.6,18.3
7.5,5,2391.5,71.6,18.4
7.6,5.6,1982.6,61.8,18.4
7.6,6,1658.4,53.4,18.4
7.6,6.4,1439.5,50.1,18.3
7.6,6.7,1316.3,50.1,18.3
7.6,7,1265.1,51.3,18.4
7.7,7.2,1258.1,54.3,18.4
7.7,7.4,1279.8,55.6,18.6
7.7,7.5,1316.7,56.5,18.7
7.7,7.8,1361.1,58.1,18.9
7.8,8.1,1411.8,59.8,19.1
7.8,8.3,1464.3,61.4,19.2
7.9,8.5,1513.6,62.9,19.3
7.9,8.7,1555.3,64.1,19.4
7.9,8.6,1580.4,66.7,19.4
7.8,8.3,1589.8,67.3,19.3
7.8,8,1586.5,57.2,19.1
7.8,7.6,1576.8,47.8,19
7.7,7.3,1562.6,40,18.9
7.7,7,1543.9,33.4,18.8
7.7,6.8,1523.6,27.7,18.7
7.6,6.6,1506.3,23.3,18.7
7.6,6.4,1493.3,20.1,18.6
7.6,6.3,1482.9,18,18.6
7.6,6.1,1474.9,16.8,18.6
7.6,6,1469,16.6,18.6
7.6,5.9,1465,17.1,18.6
7.6,5.8,1462.7,18.3,18.7
7.5,5.8,1461.9,20.1,18.7
7.5,5.7,1462.3,22.4,18.7
7.5,5.7,1463.7,25.1,18.8
7.5,5.7,1466,28.1,18.9
7.5,5.7,1468.7,31.4,18.9
7.5,5.7,1471.9,34.9,19
7.5,5.7,1475.1,38.4,19
7.5,5.8,1478.2,41.8,19.1
7.5,5.8,1481,45.1,19.2
7.6,5.8,1483.2,48.3,19.2
7.6,5.9,1484.7,51.1,19.3
7.6,6,1485.1,53.5,19.4
7.6,6,1484.3,55.4,19.4
7.6,6.1,1482,56.7,19.5
7.6,6.2,1478.1,57.4,19.5
7.6,6.2,1472.2,57.3,19.5
7.6,6.3,1464.2,56.4,19.5
7.6,6.4,1453.8,54.5,19.5
7.6,6.4,1437.8,51.8,19.5
7.6,6.6,1422.8,46.3,19.5
7.6,6.6,1410.2,40.9,19.5
7.6,6.6,1401.5,36.2,19.5
7.6,6.6,1398.1,32.5,19.4
7.6,6.5,1401.5,30,19.4
7.6,6.5,1418,30,19.4
7.6,6.4,1456.5,32.2,19.4
7.6,6.3,1522.7,36.3,19.5
7.5,6,1619.5,38.8,19.5
7.5,5.7,1696.6,40.9,19.5
7.5,5.5,1771.2,42.2,19.6
7.5,5.4,1827.3,40.5,19.6
7.5,5.2,1866.7,38.1,19.7
7.5,5.1,1895.8,36.8,19.7
7.5,5,1907.1,37.6,19.6
7.5,4.8,1903.2,39.9,19.5
7.5,4.6,1899.3,41.7,19.4
7.5,4.3,1894.6,41.4,19.3
7.4,4,1890.6,40.7,19.1
7.4,3.8,1869.2,39,18.9
7.4,3.7,1843.2,35.5,18.8
7.4,3.5,1822.1,32.4,18.7
7.4,3.4,1806.3,30.8,18.6
7.4,3.3,1794.5,28.7,18.5
7.3,3.2,1785.1,27.3,18.4
7.3,3.1,1773.3,26.3,18.4
7.3,3,1759.8,25.6,18.3
7.3,2.9,1748.4,24.7,18.3
7.3,2.8,1735,24,18.3
7.3,2.7,1727.5,24.7,18.2
7.3,2.7,1726.3,25.5,18.2
7.3,2.6,1730.4,25.3,18.2
7.3,2.6,1740.3,25.6,18.3
7.3,2.6,1752.8,26.1,18.3
7.3,2.6,1765.6,26.3,18.4
7.3,2.7,1772.7,27.2,18.5
7.3,2.8,1776.9,28.9,18.6
7.3,2.8,1779.7,30.3,18.7
7.3,2.7,1780.7,31.1,18.7
7.3,2.7,1780.1,31.2,18.7
7.4,2.8,1777.4,30.2,18.7
7.4,3,1772.7,28.5,18.7
7.4,3.3,1768.6,25.9,18.8
7.4,3.7,1765.2,23.9,18.8
7.4,3.9,1762.8,23.4,18.8
7.4,4.2,1756.9,22.9,18.8
7.4,4.3,1748.4,22.3,18.9
7.4,4.3,1737.6,21.7,18.9
7.4,4.2,1732.4,21.8,18.9
7.4,4,1722.6,21.9,18.9
7.4,3.8,1708.3,22.1,18.8
7.4,3.5,1688.9,22.9,18.8
7.4,3.4,1672.8,24.9,18.9
7.4,3.4,1661.2,27.2,18.9
7.4,3.6,1657.6,26.6,19.1
7.4,4,1659.1,27.1,19.3
7.4,4.3,1661.5,26.9,19.5
7.4,4.3,1662.5,26.2,19.6
7.4,4.2,1662.1,22.6,19.6
7.4,4.2,1659.9,19,19.6
7.4,4.5,1657.3,17.4,19.7
7.5,4.8,1654.3,17.3,19.7
7.5,5.1,1656.7,18.8,19.8
7.6,5.6,1658.2,21.3,20
7.6,5.5,1661.4,21.9,19.9
7.5,4.9,1667.3,20.9,19.8
7.4,4.1,1674.2,18.8,19.6
7.4,3.3,1684.2,15.6,19.4
7.3,2.7,1691.2,13.2,19.3
7.3,2.3,1693.8,11.4,19.2
7.3,2,1694.3,10.1,19.1
7.3,1.8,1692.4,9.7,19.1
7.2,1.6,1687.7,9,19
7.2,1.5,1680.6,8.7,19
7.2,1.5,1672.7,8.7,19
7.2,1.5,1665.8,8.1,19
7.2,1.5,1662.3,7.7,19
7.2,1.5,1657.5,7.1,19
7.2,1.6,1653.1,6,19.1
7.2,1.7,1649.7,5.5,19.1
7.2,1.7,1650.9,5.4,19.2
7.2,1.6,1683.7,5.1,19.1
7.2,1.7,1726.4,4.9,19.1
7.2,1.7,1785.9,5,19.1
7.2,1.7,1859.1,5.5,19.1
7.3,1.8,1935,6.9,19.1
7.3,1.9,1993.2,7.8,19.2
7.3,2,2034.4,9.6,19.2
7.3,2.2,2061.5,12.7,19.2
7.3,2.3,2082.9,14.7,19.3
7.3,2.3,2112.3,16,19.3
7.3,2.2,2145,16.5,19.4
7.3,2.1,2180.1,16.8,19.3
7.3,2,2217.5,16.6,19.3
7.3,1.9,2240.5,17.1,19.3
7.3,1.8,2260.9,17.7,19.2
7.3,1.8,2262.4,18.4,19.2
7.3,1.7,2249.9,18.1,19.1
7.3,1.7,2223.1,17.8,19.1
7.3,1.7,2199.9,17.4,19
7.3,1.7,2177.1,16.4,19
7.3,1.8,2166.1,15.7,19
7.3,2,2158.2,14.9,19
7.3,2.4,2152.3,13.8,19.1
7.3,2.9,2151.2,13.3,19.2
7.3,3.2,2154.8,12.7,19.3
7.3,3.6,2159,12.5,19.5
7.3,4.1,2158.2,13.7,19.6
7.4,4.6,2156.6,13.9,19.7
7.4,5,2155.3,14.6,19.8
7.5,5.3,2151,15.8,19.9
7.5,5.7,2138.9,16.1,20
7.5,5.9,2117.6,16.5,20
7.5,5.9,2091.2,17.3,19.9
7.5,5.6,2063.8,17.5,19.8
7.5,5.3,2078.7,18.5,19.7
7.4,4.9,2093,20.5,19.6
7.4,4.6,2126.8,22.9,19.5
7.4,4.4,2154.2,24.7,19.5
7.4,4.3,2169.9,24.5,19.4
7.3,4,2175.6,24.1,19.3
7.3,3.8,2172.1,24,19.2
7.3,3.6,2162.1,22.6,19.1
7.3,3.4,2155.7,21.7,19.1
7.3,3.4,2178.9,20.9,19.1
7.3,3.6,2200.1,21.5,19.2
7.4,4.1,2219.2,23.1,19.3
7.4,4.8,2231.2,26.1,19.6
7.5,5.7,2236.8,23.7,19.8
7.6,6.4,2237.7,21.5,20.1
7.5,6.4,2238.9,17.1,20.1
7.5,6,2239.6,13.8,20.1
7.5,5.6,2237.6,11.9,20.1
7.4,5.4,2233.4,9.6,20.1
7.5,5.5,2226.8,8.7,20.1
7.5,5.6,2219.8,8.6,20.1
7.4,5.2,2216.5,8.6,20
7.4,4.4,2216.2,8.2,19.9
7.3,3.6,2218.1,7.7,19.7
7.3,2.8,2222.6,7.4,19.6
7.2,2.2,2229.7,7.8,19.5
7.2,1.9,2233.4,7.1,19.4
7.2,1.8,2230.4,7,19.4
7.2,1.8,2221.1,7,19.4
7.2,2,2216.1,5.6,19.4
7.2,2.1,2211.4,4.9,19.4
7.2,2.2,2206.2,4.5,19.4
7.2,2.2,2200,4.2,19.4
7.2,2.3,2192.2,4.7,19.5
7.2,2.4,2183.8,5.2,19.6
7.2,2.6,2173.1,6.6,19.8
7.2,3,2161.2,8.8,20
7.2,3.4,2147.9,9.5,20.3
7.3,3.7,2139.1,10,20.5
7.3,4,2131.5,10.9,20.6
7.4,4.7,2121.7,10.8,20.9
7.4,5.8,2111.4,11.5,21.2
7.4,6.1,2103.9,11.8,21.3
7.4,5.8,2103.2,11.9,21.2
7.4,5.2,2106.8,12.1,21
7.3,4.5,2115.4,11.7,20.8
7.3,3.8,2128.6,11.9,20.6
7.2,3.2,2147.6,12,20.4
7.2,2.7,2169.7,10.8,20.2
7.2,2.2,2194.7,8.8,20.1
7.2,1.9,2212.3,7.7,20
7.2,1.8,2221,5.6,20
7.1,1.7,2220.8,4.4,19.9
7.1,1.7,2221.6,4.1,19.9
7.1,1.7,2227,4.4,19.9
7.1,1.7,2241.4,5.1,19.9
7.1,1.7,2271.4,6.2,19.9
7.2,1.7,2318.4,7.8,19.9
7.2,1.8,2366.5,9.6,19.9
7.2,2,2420.4,10.9,19.9
7.2,2.2,2485.3,13.8,19.9
7.2,2.5,2542.2,16.5,20
7.2,2.9,2605.4,19,20.1
7.2,3.3,2680,21.5,20.2
7.2,3.6,2755.9,23.2,20.3
7.3,3.6,2837.6,23.7,20.4
7.3,3.6,2909.3,24.2,20.4
7.3,3.7,2913.5,25.4,20.4
7.3,3.9,2889.1,26.8,20.4
7.3,3.9,2862,27.8,20.3
7.3,3.9,2884.9,26.2,20.2
7.3,3.8,2907.1,25.5,20.2
7.3,3.7,2933.7,25,20.1
7.3,3.6,2941.2,22.8,20
7.3,3.6,2942.9,20.7,20
7.3,3.5,2940.9,19.3,19.9
7.2,3.4,2938.2,18.5,19.9
7.2,3.2,2940.5,18.2,19.8
7.2,2.9,2933.1,18.1,19.8
7.2,2.7,2928.4,18.4,19.7
7.2,2.4,2910,18.7,19.7
7.2,2.2,2888,17.5,19.6
7.2,2.1,2870.4,16.7,19.6
7.2,2,2862.9,16.4,19.6
7.2,2.1,2860.6,14.9,19.7
7.2,2.1,2864.5,14.1,19.7
7.1,2.2,2868.9,14,19.8
7.1,2.3,2872.8,14.7,19.8
7.1,2.4,2876.9,15.7,19.8
7.1,2.5,2878.9,16.3,19.9
7.1,2.6,2879.6,16.9,19.8
7.1,2.7,2878.5,17.1,19.8
7.1,2.9,2876.1,16,19.8
7.1,3,2876.2,15.1,19.7
7.1,3,2880.5,14.4,19.7
7.1,2.9,2893.7,12,19.6
7.1,2.6,2915.3,10.4,19.6
7.1,2.3,2942.3,9.4,19.6
7.1,2.1,2975.1,8.2,19.6
7.1,1.9,3000.1,7.7,19.5
7.1,1.9,3010.8,7.7,19.5
7.1,1.8,3002,8.1,19.5
7.1,1.7,2975.6,9.1,19.4
7.1,1.7,2934.5,8.7,19.4
7.1,1.8,2891.6,8.9,19.3
7.1,1.9,2906.8,9.9,19.3
7.1,2,2912.8,9.9,19.3
7.1,2.3,2901,10.5,19.4
7.1,2.8,2857.8,12,19.5
7.2,3.3,2774.9,13.2,19.7
7.2,3.8,2641.4,14.5,19.9
7.2,4.3,2530.1,17,20.1
7.3,4.5,2477.8,20.4,20.3
7.3,4.8,2460.8,25.2,20.4
7.3,5.2,2457.3,29.1,20.5
7.4,5.5,2463,34.3,20.5
7.3,5.2,2467.8,35.7,20.4
7.3,5.1,2465.1,33.7,20.3
7.3,4.9,2455,30.6,20.2
7.3,4.6,2445.3,27.9,20.1
7.3,4.2,2458.9,26.2,20
7.2,3.7,2509.1,25.9,20
7.2,3.5,2578.6,25,19.9
7.2,3.5,2639.6,24.6,19.9
7.2,3.5,2696,23.9,19.9
7.2,3.5,2714.2,21.4,19.9
7.2,3.4,2701.6,19,19.8
7.2,3.2,2718.2,17,19.8
7.2,2.9,2710.3,13.3,19.7
7.2,2.7,2682.2,10.8,19.6
7.1,2.7,2646.4,9.1,19.5
7.1,2.7,2620.1,8.8,19.5
7.2,3,2607.1,9.9,19.5
7.2,3.2,2608.6,12.3,19.5
7.2,3.4,2621,15.4,19.6
7.2,3.8,2624.8,18.1,19.7
7.2,4.1,2622.1,19.3,19.7
7.2,4.4,2617.6,21.2,19.7
7.3,4.6,2615.7,23.8,19.7
7.3,4.6,2634.3,24.5,19.7
7.2,4.3,2658.8,25,19.7
7.2,3.8,2687.2,24.6,19.6
7.2,3.6,2694.8,23.9,19.5
7.2,3.4,2689,23.6,19.4
7.2,3.3,2680.6,23.6,19.3
7.2,3.1,2670.6,23.6,19.3
7.2,3,2671.3,24.4,19.2
7.2,2.9,2685.7,23.9,19.2
7.2,2.9,2698.1,22.8,19.2
7.2,2.9,2699.8,21.5,19.1
7.2,2.8,2734.3,19.6,19.1
7.2,2.7,2765.5,18.3,19.1
7.2,2.7,2773.5,17.3,19
7.2,2.7,2772.2,17.4,19
7.2,2.9,2733.3,17.4,18.9
7.2,3.1,2687.9,16.5,18.9
7.2,3.4,2636.5,16.6,19
7.2,3.7,2560.7,17.3,19.1
7.2,4.2,2461.2,17.6,19.3
7.2,5,2350.8,20.3,19.5
7.3,5.8,2440.9,25.1,19.7
7.3,6.8,2519.5,29.2,19.9
7.4,7.5,2569.7,32.1,20
7.4,7.9,2589.4,34.5,20.1
7.4,8,2590,36.5,20.1
7.4,7.8,2583.1,38.1,20
7.4,7.5,2566,39.1,19.9
7.3,7,2561.4,39.1,19.8
7.3,6.6,2551.5,37.8,19.7
7.3,6.3,2557,35.8,19.6
7.2,6,2564.1,34.3,19.6
7.2,5.7,2575.2,33.3,19.6
7.2,5.3,2590.8,32.9,19.5
7.2,5,2613.5,33.3,19.5
7.2,4.6,2638.5,34.1,19.5
7.2,4.4,2643.2,34.8,19.5
7.2,4.3,2639.1,35.5,19.5
7.2,4.4,2619,35.1,19.5
7.2,4.8,2582.8,34.1,19.5
7.2,5.3,2533.3,32.7,19.5
7.3,6.1,2471.7,31.1,19.7
7.3,6.8,2418.9,30.4,19.8
7.3,7.1,2387.4,30.3,20
7.3,6.8,2398.4,30.3,20
7.3,6.2,2434,30.9,20
7.2,5.7,2466.4,31.6,19.9
7.2,5.4,2490.5,32.9,19.9
7.2,5.3,2513.7,35.4,19.9
7.2,5.2,2547.1,38.5,19.9
7.2,5.3,2580.2,40.7,19.9
7.3,5.5,2637.5,41.9,19.9
7.3,5.8,2697.6,42.3,20
7.3,5.9,2743.6,42.8,20
7.3,6,2767.5,42.1,20
7.3,6.1,2764,39.4,20
7.3,6.2,2793.7,36.7,20
7.3,6.1,2817.8,34.8,20
7.3,5.9,2843.4,34.2,19.9
7.3,5.7,2851.3,33.5,19.8
7.3,5.5,2849.6,33.1,19.7
7.2,5.2,2838.4,32.6,19.7
7.2,4.9,2827.3,32.7,19.6
7.2,4.7,2831,33.4,19.6
7.2,4.6,2839.2,34.3,19.7
7.2,4.6,2860.1,35.2,19.8
7.2,4.8,2878.7,35.6,20
7.2,5.4,2887.3,35,20.2
7.3,6.3,2869.4,34.4,20.5
7.4,7.2,2833.1,34,20.7
7.4,7.9,2797.4,34.9,20.8
7.4,8.2,2816.1,37,20.8
7.4,8.3,2848.9,40.5,20.8
7.4,8.2,2886.4,44.6,20.7
7.4,7.9,2923.9,47.3,20.6
7.4,7.5,2963.5,48.2,20.6
7.4,7,3027.6,47.7,20.5
7.3,6.6,3074,46.4,20.4
7.3,6.4,3080.3,44.6,20.3
7.3,6.3,3042.5,42.2,20.2
7.3,6.2,2956.7,39.6,20.1
7.3,6.2,2850.4,37.8,20.1
7.3,6,2722,37,20.1
7.3,5.8,2608.7,37.2,20
7.2,5.6,2750.9,37.5,20
7.2,5.5,2870.5,36.8,19.9
7.2,5.6,2928.9,35,19.9
7.2,5.8,2930,33.5,19.9
7.2,6,2894.5,32.5,19.9
7.2,6.3,2906.1,32.5,19.9
7.3,6.4,2915.4,33.8,20
7.3,6.5,2955.4,35.1,20.2
7.3,6.7,2989.7,36.2,20.3
7.3,7.1,3013.9,36.2,20.5
7.3,7.6,3028.1,35.9,20.7
7.4,7.6,3031.3,36.2,20.8
7.3,7.4,3022.2,36.8,20.7
7.3,7.4,2998.4,37.4,20.7
7.4,7.7,2965.8,38,20.8
7.4,7.7,2922.8,38.7,20.8
7.4,8,2898.3,39.2,20.9
7.4,8.2,2905.8,39.6,20.9
7.4,8.2,2883.2,39.2,20.8
7.4,8.1,2820.4,37.2,20.7
7.3,7.8,2724.6,34.9,20.6
7.3,7.6,2623.1,32.4,20.5
7.3,7.4,2511.4,30.3,20.4
7.3,7.3,2403.1,29,20.4
7.2,7.2,2287.9,28.1,20.4
7.2,7.2,2172.5,28.5,20.4
7.2,7.2,2070.2,30.2,20.5
7.2,7,2120.5,33.1,20.5
7.2,6.8,2196.7,36.8,20.5
7.2,6.6,2300.6,42.6,20.5
7.2,6.2,2422.5,48.9,20.5
7.1,5.9,2550,55.3,20.5
7.1,5.5,2680.6,58.7,20.5
7.1,5.4,2794.4,60.5,20.6
7.1,5.3,2879.2,62,20.6
7.1,5.2,2991.9,64,20.6
7.2,5.1,3407.2,67.8,20.6
7.2,5,3772.6,72.7,20.6
7.2,4.8,4038.3,78,20.6
7.2,4.6,4186.9,80.3,20.6
7.2,4.5,4288.3,81,20.6
7.2,4.5,4316.8,79.2,20.5
7.2,4.5,4285.8,76.6,20.5
7.2,4.6,4237.3,73.7,20.4
7.2,4.8,4160,69.9,20.4
7.2,4.9,4066.4,66.1,20.3
7.2,4.9,4018.2,63.8,20.2
7.2,4.9,3902.8,61.5,20.2
7.2,4.8,3799.2,60.2,20.1
7.2,4.7,3734.1,59.4,20.1
7.2,4.7,3604.3,60,20.1
7.2,4.6,3427.1,57.7,20.1
7.2,4.6,3252.2,52.9,20.1
7.2,4.4,3101.2,48,20.1
7.2,4.3,3026.8,45.9,20.2
7.1,4,3026.6,47.1,20.3
7.1,3.8,3043.8,48.8,20.3
7.1,3.5,3077.3,50.6,20.4
7.1,3.5,3112.5,51.8,20.4
7.1,3.4,3169.3,52.2,20.4
7.1,3.2,3268.2,52.1,20.4
7.2,3.1,3396.3,51.5,20.3
7.2,3.2,3533.3,49.9,20.3
7.2,3.4,3647.4,48.3,20.2
7.2,3.5,3749.3,48.1,20.1
7.2,3.6,3781,48.7,20
7.2,3.8,3729.7,49.1,19.9
7.2,4.1,3677.4,48.6,19.8
7.2,4.2,3650.6,47.1,19.7
7.2,4.3,3646.8,45.8,19.7
7.2,4.4,3639.8,43.9,19.6
7.2,4.3,3613.2,41.6,19.6
7.2,4.2,3560.7,39.7,19.5
7.2,4.1,3550.5,38.6,19.4
7.2,3.8,3557,39,19.3
7.2,3.6,3570.4,40.5,19.3
7.2,3.4,3590.4,43.7,19.4
7.2,3.4,3616.3,47.9,19.4
7.2,3.3,3682.9,51.8,19.5
7.2,3.6,3688.9,56.6,19.5
7.2,4.1,3653.6,62.8,19.6
7.1,4.6,3577.9,69.3,19.6
7.1,5,3479.9,75.2,19.6
7,5,3387.1,80.1,19.6
6.8,4.7,3286.5,82.8,19.6
6.6,4.4,3142.8,81.7,19.6
6.4,4.3,2925.8,77.1,19.5
6.3,4.4,2717.6,72.6,19.5
6.2,4.4,2494.8,67.1,19.4
6.2,4.4,2272.4,62,19.3
6.2,4.2,2065.1,57.9,19.3
6.2,4,1976.2,54.7,19.2
6.2,3.7,1982.2,52.2,19.2
6.2,3.3,1988.8,50.4,19.2
6.2,2.9,1997.2,49.2,19.2
6.2,2.7,2012.4,50.3,19.1
6.2,2.5,2031.5,53.9,19.1
6.2,2.6,1998.2,57.9,19.2
6.2,2.6,1829,60.7,19.3
6.2,2.7,1540.3,59.8,19.5
6.1,3,1297.2,59.1,19.7
6.1,3.5,1131.4,61.6,20
6.1,4.1,1047.9,66.9,20.4
6.1,4.9,1012.1,74,20.8
6.1,5.6,1011,79.5,21.1
6.2,5.9,1030.3,79.9,21.2
6.2,5.7,1054.6,79.2,21.2
6.4,5.2,1079.8,76.1,21.1
6.6,4.3,1110.1,69.3,20.8
6.7,3.4,1140,60.1,20.5
6.8,2.7,1164,51.4,20.3
6.8,2.2,1179,44.3,20.1
6.9,1.9,1190.9,38.9,20
6.9,1.8,1200.3,35.1,20
6.9,1.8,1205.8,32.7,19.9
6.9,1.9,1203.8,31.7,19.9
6.9,2.1,1198.8,31.7,19.9
6.9,2.2,1192.1,32.2,20
6.9,2.3,1187.2,32.9,20
6.9,2.4,1184.6,33.1,20
6.9,2.3,1189.8,32.4,20
6.9,2.1,1200.6,31.6,20
6.9,2,1214.4,31.2,20
6.9,1.9,1235.9,31.8,20
6.9,2,1269.3,33.5,20
6.9,2,1321.2,36.1,20.1
6.9,2.2,1382.2,39.4,20.1
6.9,2.3,1441,43.3,20.2
6.9,2.3,1509,47.4,20.2
6.9,2.2,1564.1,51.2,20.2
6.9,2.1,1626,53.4,20.2
6.9,2,1702.9,54.2,20.2
6.9,2,1789,54.3,20.2
6.9,1.9,1885.6,54,20.2
7,1.9,1963.6,54.1,20.3
7,1.9,2050.2,53.7,20.3
7,1.9,2137.1,52.6,20.3
7,1.9,2242.4,51.1,20.2
7,1.9,2278,50,20.2
7,1.9,2265.6,49.6,20.2
7,1.9,2223.1,50.1,20.2
7,1.9,2140.1,50.4,20.2
7,1.9,2050.6,50.6,20.2
7,1.9,2014.4,50.6,20.1
7,1.9,2013.6,50.4,20.1
7,1.9,1987.1,50.6,20
7,1.9,1998.4,51.3,20
7,1.9,2060.4,52.8,20
7,2,2116.7,54.6,20.1
7,2,2182.4,56.7,20.1
7,2.1,2228.1,59.7,20.2
7,2.3,2253.3,64.4,20.3
7,2.6,2270.5,70.3,20.4
7,2.8,2286.9,76.3,20.5
7,2.9,2326,80.3,20.5
7,3,2375.8,79.7,20.5
7,2.9,2440.8,75.2,20.5
7,2.9,2493.9,71.4,20.4
7,3,2536,70,20.4
7,2.9,2592.2,69,20.3
7,2.8,2667.4,68.1,20.3
7,2.6,2759.5,66.2,20.2
7,2.4,2855.9,64,20.2
7,2.3,2889,61.1,20.1
7,2.3,2848.4,58.2,20.1
7,2.3,2788.9,55.3,20
7,2.2,2746.5,53.2,20
7,2.1,2717.7,52.4,19.9
7,2,2724.9,52.6,19.9
7,1.8,2763.6,53.4,19.9
7,1.8,2801.9,52.8,19.9
7,1.8,2853.7,51.8,19.9
7,1.9,2894.1,50.8,19.9
7,2,2943.7,51,20
7,2.2,2965,52.5,20
7,2.6,2965,55.9,20.1
7,3,2943.4,60,20.3
7,3.5,2926.8,62.6,20.5
7,4.1,2897.8,64.6,20.7
7,4.6,2873.4,63.3,20.8
7,5.2,2857.2,62,21
7,5.6,2864.5,61.5,21
7,5.8,2896.5,62.4,21
7,5.6,2950.6,62.2,20.9
7,5.2,3029.5,61.4,20.7
7,4.8,3086.4,58,20.6
7,4.5,3138.8,54,20.4
7,4.1,3239.8,50.2,20.4
7,3.6,3416.4,46.6,20.3
7.1,3.2,3594,43.9,20.3
7.1,2.8,3754.7,43.1,20.3
7.1,2.5,3913.7,42.9,20.2
7.1,2.1,4091.5,42.7,20.2
7.1,1.9,4296,41.9,20.2
7.1,1.8,4515.3,40.9,20.1
7.1,1.8,4728.6,40.7,20.1
7.1,1.9,4909.1,41.5,20
7.1,2,5095.9,42.7,20
7.1,2.2,5183.3,45.4,20
7.1,2.3,5350.3,48.4,20
7.1,2.4,5469.9,50.6,20.1
7.1,2.6,5456.2,54.3,20.1
7.1,2.6,5453.5,58.2,20.1
7.1,2.5,5517.3,59.2,20
7.1,2.3,5635.4,58,20
7.1,2.2,5807.8,55.1,19.9
7.1,2.1,5952.5,51.7,19.9
7.1,2.2,5997.9,49.6,19.8
7.1,2.4,5904.6,49.8,19.7
7.1,2.5,5886.5,49.2,19.5
7.1,2.7,5880.9,47.5,19.4
7.1,3,5776,45.9,19.2
7.1,3.3,5616.5,43.7,19
7.1,3.7,5417.3,42.1,18.8
7.1,3.9,5207.1,41.7,18.7
7.1,4,5040.9,41.8,18.6
7.1,3.9,4941.6,42.1,18.5
7.1,3.8,4820.6,42.2,18.5
7.1,3.8,4665,42,18.4
7.1,3.9,4513.5,42.6,18.4
7.1,4,4369,44.1,18.4
7.1,4.3,4214.8,45.5,18.4
7.1,4.7,4040.2,46.9,18.5
7.1,5.1,3877.8,48.5,18.6
7.1,5.6,3764.6,50.5,18.7
7.1,5.9,3707,53.5,18.8
7.1,5.9,3703.8,56.1,18.8
7.1,6.1,3705.3,57.2,18.9
7.1,6.3,3704.8,57.6,18.9
7.1,6.7,3698.7,56.3,18.9
7.1,6.9,3683.5,51.9,18.8
7.1,7,3655.8,46.8,18.7
7.1,7,3583.2,41.1,18.6
7.1,6.8,3492.8,35.6,18.6
7.1,6.5,3407,31.6,18.5
7.1,6.1,3357.1,29.5,18.6
7.1,5.9,3334.3,28.7,18.6
7.1,5.6,3331.2,28.4,18.6
7.1,5.3,3324.9,28.6,18.6
7.1,5,3288.8,29.3,18.6
7.1,4.7,3238.8,30.8,18.5
7.1,4.5,3182.4,33.1,18.5
7.1,4.3,3144.7,37.2,18.4
7.1,4.1,3156.2,43.2,18.5
7.1,4,3211.8,48,18.5
7.1,4,3322.3,50.4,18.6
7.1,4,3428.3,48.9,18.8
7.1,4.2,3480.9,45.2,18.9
7.1,4.6,3497.5,41.3,18.9
7.1,5.1,3487.2,38.2,18.9
7.1,5.4,3499.8,36,18.9
7.1,5.1,3599.8,35.1,18.9
7.1,4.6,3769.2,34.9,18.8
7.1,4.1,4006.6,35.8,18.8
7.1,3.8,4236.7,36.5,18.7
7.1,3.6,4437.7,36.9,18.7
7.1,3.4,4618.7,37.1,18.7
7.1,3.3,4756.9,38,18.7
7.1,3.2,4884,38.6,18.7
7.1,3.1,5016,39.5,18.7
7.1,3.1,5092.7,41.9,18.8
7.1,3.1,5065.1,44.5,18.8
7.1,3,4952,46.5,18.8
7.1,3,4867.6,46.4,18.7
7.1,2.9,4861.4,45.4,18.7
7.1,2.9,4837.6,43,18.7
7.1,3,4769.5,40.7,18.6
7.1,3,4718.9,39,18.6
7.1,3,4708,38.1,18.6
7.1,2.9,4753.1,38.3,18.7
7.1,2.7,4852.6,38.9,18.8
7.1,2.7,4971.6,40.2,18.9
7.1,2.7,5096.8,41.6,19.1
7.1,2.8,5189.5,43.2,19.2
7.1,3,5228.7,45.2,19.3
7.1,3.2,5227.2,47,19.3
7.1,3.4,5223.4,48.2,19.3
7.1,3.5,5233.7,47.5,19.2
7.1,3.7,5224.5,45.8,19.2
7.1,4.1,5114.2,43.8,19.2
7.1,4.4,5022.5,43,19.2
7.1,4.5,4973.8,42.4,19.2
7.1,4.5,4948.2,41.4,19.2
7.1,4.7,4937.1,39.6,19.2
7.1,4.9,4900,36.5,19.1
7.1,5.2,4827.6,32.4,19.1
7.1,5.4,4755.7,29.1,19
7.1,5.5,4703.8,27.4,19
7.1,5.5,4671.6,27,19
7.1,5.4,4652.9,27.8,19
7.1,5.4,4636.3,29.5,19
7.1,5.3,4617.5,32.1,19
7.1,5.3,4605.4,35.9,19.1
7.1,5.4,4598.3,40.2,19.2
7.1,5.8,4584.1,41.3,19.3
7.1,6.5,4560.7,40.2,19.5
7.1,7.4,4521.6,37,19.6
7.1,8.3,4485.4,34.2,19.7
7.2,8.9,4465.2,32.8,19.8
7.3,9.2,4461.7,32.6,19.9
7.4,9,4470.3,32.9,19.8
7.6,8.8,4473.7,33.5,19.8
7.8,9,4465.9,33.7,19.8
7.9,9.2,4444.6,32.6,19.8
8,9.2,4432.5,32.5,19.8
