PH,oxy,elec,tur,tem
7.33,3.65,2152,23,19.6
7.47,5.64,2139,11,19.9
7.44,5.09,2152,11,19.9
7.32,3.89,2173,22,19.6
7.61,6.33,2176,15,20.2
7.64,6.86,2152,14,20.1
7.58,6.27,2155,23,20
7.5,5.38,1830,14,19.8
7.47,5.24,2176,14,19.7
7.43,4.69,1989,18,19.6
7.4,4.21,2176,24,19.5
7.37,3.83,2201,35,19.5
7.36,5.63,2191,22,19.4
7.34,4.01,2201,19,19.3
7.32,3.51,2207,32,19.2
7.33,3.84,2170,19,19.1
7.31,3.35,1983,24,19.1
7.28,3.27,2229,15,19.1
7.28,3.04,2210,17,19
7.29,2.96,2247,8,19.2
7.34,4.11,2247,59,19.4
7.41,5.09,2247,12,19.6
7.99,10.68,2218,34,21
7.54,6.41,2231,9,20.2
7.46,5.8,2247,6,20
7.38,5.09,2241,20,19.9
7.26,2.84,2244,3,19.7
7.51,4.71,2231,7,20.4
7.59,8.4,2204,10,20.4
7.48,6.22,2210,11,20.1
7.35,4.41,2216,10,19.8
7.27,3.06,2210,6,19.6
7.23,2.37,2204,3,19.5
7.2,1.72,2241,16,19.5
7.2,1.56,2260,1,19.4
7.2,1.53,2259,6,19.4
7.21,1.83,2182,16,19.4
7.21,2.37,2213,1,19.4
7.21,2.18,2213,4,19.4
7.21,2.63,2207,6,19.4
7.19,2.28,2204,1,19.4
7.18,2.23,2188,8,19.5
7.17,2.06,2192,1,19.5
7.18,2.01,2176,1,19.7
7.22,2.99,2173,19,20.1
7.31,4.82,2120,9,20.5
7.24,3.57,2136,6,20.5
7.16,1.87,2152,17,20.2
7.18,1.97,2133,4,20.3
7.72,9.51,2111,15,21.9
7.54,7.59,2083,11,21.7
7.42,6.09,2105,11,21.4
7.32,4.91,2105,16,21
7.25,3.95,2114,6,20.7
7.22,3.39,2114,10,20.4
7.21,3.01,2142,19,20.3
7.18,3.04,2145,14,20.2
7.17,1.87,2225,1,20.1
7.16,1.63,2241,16,20
7.16,1.49,2260,1,20
7.14,2.03,2213,2,19.9
7.15,1.85,2219,0,19.9
7.15,1.65,2222,5,20
7.15,1.86,2204,0,20
7.14,1.75,2219,5,20
7.16,1.5,2370,0,19.9
7.16,1.65,2369,16,19.8
7.17,1.89,2369,1,19.8
7.17,2.19,2572,17,19.8
7.18,2,2522,17,19.9
7.2,3.25,2547,17,20
7.24,3.23,2681,24,20.2
7.28,4.49,2668,29,20.4
7.25,3.75,2777,22,20.5
7.24,2.83,3232,19,20.4
7.31,3.4,2980,23,20.4
7.34,4.56,2893,26,20.4
7.27,3.63,2541,42,20.3
7.3,4.12,2952,17,20.1
7.29,3.91,2871,21,20.2
7.26,3.59,3044,36,20.2
0,3.37,0,21,0
7.25,3.31,2942,17,19.9
7.27,3.93,2933,18,19.8
7.25,3.31,2886,18,19.9
7.23,3.57,2995,18,19.8
7.21,2.7,2881,17,19.8
7.21,2.69,3004,16,19.8
7.18,2.48,2921,29,19.7
7.17,2.05,2871,13,19.6
7.16,2.03,2830,12,19.6
7.16,1.69,2862,26,19.6
7.15,2.5,2842,11,19.6
7.15,1.9,2878,12,19.7
7.14,2.12,2877,11,19.8
7.16,2.36,2868,14,19.8
7.16,2.49,2887,19,19.9
7.14,2.5,2881,14,19.9
7.13,2.69,2887,17,19.9
7.13,1.86,2892,24,19.8
7.15,3.7,2874,12,19.8
7.15,2.71,2877,11,19.7
7.16,3.5,2858,25,19.6
7.14,3.48,2874,7,19.6
7.13,2.33,2905,7,19.6
7.12,1.76,2899,13,19.6
7.13,1.93,2992,6,19.6
7.13,2.05,3025,7,19.6
7.13,1.57,3057,7,19.5
7.13,2.45,3041,4,19.5
7.13,1.36,3039,20,19.4
7.11,1.96,2985,4,19.4
7.11,1.6,2512,4,19.4
7.11,2.21,2985,19,19.2
7.1,1.95,2943,6,19.2
7.11,1.54,2964,7,19.3
7.12,2.34,2961,16,19.4
7.15,3.94,3050,16,19.6
7.2,3.74,2525,10,20
7.31,5.29,2266,16,20.3
7.2,3.9,2409,13,20.3
7.18,3.56,2497,32,20.2
7.35,5.82,2459,13,20.6
7.59,7.53,2494,51,20.8
7.26,4.11,2519,48,20.3
7.29,4.61,2525,33,20.2
7.33,5.34,2504,26,20.1
7.3,4.91,2382,23,20
7.26,4.65,2316,19,20
7.18,2.51,2450,32,20
7.18,3.15,2649,21,19.9
7.21,3.57,2593,24,19.8
7.23,3.29,2862,34,20.1
7.19,3.8,2846,17,19.8
7.18,4.54,2406,15,19.8
7.19,3.34,2839,29,19.9
7.15,2.05,2786,7,19.8
7.15,2.79,2706,11,19.6
7.14,2.39,2596,7,19.4
7.14,2.32,2581,6,19.4
7.14,3.31,2562,7,19.4
7.17,3.5,2565,10,19.4
7.15,2.72,2690,19,19.7
7.22,3.84,2662,27,19.6
7.23,4.03,2639,13,19.8
7.26,4.16,2633,14,19.8
7.3,5.34,2510,35,19.8
7.24,5.71,2627,21,19.7
7.3,4.81,2616,28,19.7
7.17,2.38,2795,26,19.6
7.18,3.31,2737,20,19.6
7.22,3.45,2677,23,19.3
7.19,3.78,2699,24,19.2
7.19,2.75,2624,17,19.3
7.19,3.31,2606,32,19.2
7.2,2.36,2725,25,19.2
7.19,2.83,2811,21,19.2
7.18,3.97,2476,26,19.1
7.17,2.76,2746,16,19.2
7.18,2.23,2864,19,19.2
7.16,2.61,2718,11,19
7.16,2.81,2930,20,19.2
7.15,2.66,2668,25,18.8
7.16,3.56,2639,11,18.8
7.16,3.72,2746,16,18.9
7.16,3.07,2745,26,19
7.16,3.22,2786,7,19.3
7.24,5.17,1152,11,19.4
7.09,4.51,2758,31,19.3
7.4,7.91,2714,35,20.4
7.42,8.33,2692,33,20.2
7.42,8,2623,33,20.1
7.45,8.46,2568,35,20.2
7.41,7.88,2629,38,20
7.34,7.42,2469,41,19.9
7.31,6.57,2629,43,19.8
7.26,6.55,2468,40,19.6
7.24,5.83,2583,32,19.6
7.23,6.11,2565,33,19.6
7.23,5.84,2568,33,19.6
7.21,5.58,2550,30,19.5
7.2,5.27,2571,32,19.5
7.17,4.54,2730,36,19.6
7.19,4.29,2620,32,19.5
7.17,3.98,2664,41,19.5
7.15,4.2,2645,36,19.5
7.15,4.18,2611,35,19.3
7.18,4.07,2602,35,19.3
7.27,6.62,2458,26,19.5
7.32,7.26,2390,29,19.8
7.51,9.24,2227,33,20.5
7.38,7.98,2340,28,20.2
7.18,5.44,2515,34,19.8
7.14,4.22,2543,31,19.7
7.18,5.11,2512,27,19.9
7.23,5.65,2468,33,20
7.2,4.75,2602,43,19.9
7.23,5.06,2440,43,19.8
7.28,5.59,2623,44,19.8
7.33,6.37,2749,36,20
7.32,5.83,2823,46,20
7.3,5.6,2926,51,20.1
7.33,6.42,2503,38,20
7.34,6.24,2845,33,20
7.32,6.84,2774,28,20
7.26,5.27,2924,38,20
7.26,5.86,2864,33,19.8
7.28,5.7,2886,36,19.8
7.24,5.53,2842,31,19.6
7.22,4.99,2749,30,19.6
7.2,4.3,2842,33,19.6
7.21,4.92,2767,34,19.6
7.19,4.47,2864,37,19.8
7.17,3.91,2889,41,19.9
7.16,4.36,3004,35,20
7.26,5.64,2960,35,20.4
7.45,8.39,2883,30,21.2
7.54,9.37,2506,33,21.2
7.43,8.23,2833,32,20.8
7.41,8.04,2883,36,20.6
7.46,8.54,2926,51,20.7
7.43,8.25,2937,52,20.6
7.39,7.28,2764,51,20.6
7.37,6.77,3060,47,20.5
7.31,6.15,3172,46,20.3
7.3,6.09,3160,46,20.3
7.29,5.84,3181,44,20.2
7.31,6.76,2979,36,20.1
7.28,6.61,3070,35,20
7.28,6.38,2970,33,20.1
7.25,5.49,1101,37,20.1
7.25,5.51,3166,42,20
7.21,5.15,3228,44,20.1
7.22,5.33,3160,32,19.9
7.22,5.63,3098,33,19.7
7.24,6.16,2540,29,19.8
7.27,7.13,3002,28,19.9
7.27,6.6,2736,35,20.1
7.24,5.99,3016,36,20.1
7.23,5.62,3028,42,20.1
7.24,6.57,3025,37,20.3
7.46,9.38,3034,32,21.2
7.5,9.62,3041,35,21.4
7.21,5.45,3056,38,20.2
7.21,5.58,3007,37,20.3
7.5,9.67,3034,37,21.1
7.26,6.38,2814,39,20.6
7.38,7.98,2654,37,20.9
7.46,9.02,3043,41,21
7.43,8.56,3016,46,21
7.4,8.39,2908,36,20.8
7.33,7.85,2655,35,20.5
7.28,7.04,2646,32,20.4
7.25,7.36,2466,28,20.2
7.22,6.9,2484,32,20.3
7.25,7.03,2406,25,20.3
7.25,7.35,2381,28,20.5
7.24,7.68,1314,29,20.6
7.2,6.61,2306,35,20.5
7.22,6.93,2225,29,20.4
7.19,7.28,2313,41,20.5
7.14,6.34,2462,46,20.5
7.11,5.65,2553,70,20.4
7.11,4.71,2826,63,20.5
7.13,5.55,3151,60,20.6
7.14,5.2,3113,60,20.6
7.14,5.1,1157,56,20.7
7.16,5.9,3942,62,20.6
7.19,4.75,4183,67,20.6
7.2,5.07,4415,92,20.6
7.2,4.23,4028,80,20.6
7.2,4.59,4395,88,20.6
7.2,4.3,4404,77,20.5
7.21,4.12,4153,74,20.5
7.21,4.63,4286,77,20.5
7.21,4.79,4202,71,20.4
7.24,4.93,3649,58,20.1
7.18,5.55,4470,68,20.3
7.23,5.1,3758,57,20.1
7.19,4.33,3436,60,20.3
7.18,4.19,4088,47,20.1
7.2,5.01,3826,76,19.9
7.18,4.24,3411,70,20.1
7.17,5.29,3266,55,20.1
7.16,3.57,2848,36,20.1
7.15,5.66,2801,32,20.1
7.14,3.3,3151,51,20.3
7.15,4.02,3082,50,20.4
7.15,2.55,3204,54,20.4
7.14,3.9,3111,54,20.4
7.14,3.79,3029,52,20.5
7.15,3.6,3184,52,20.4
7.15,2.29,3360,57,20.3
7.16,2.3,3621,50,20.2
7.18,4.49,3522,41,20.2
7.17,3.79,3975,45,20.3
7.19,2.89,4128,49,20.2
7.21,3.36,3599,53,19.6
7.19,5.07,3493,53,19.6
7.19,4.06,3519,42,19.7
7.18,4.03,3671,49,19.7
7.18,4.57,3749,47,19.8
7.19,4.4,3813,41,19.7
7.19,4.29,3307,39,19.4
7.18,4.65,3528,35,19.4
7.16,3.46,3584,40,19.3
7.16,3.54,3580,36,19.2
7.15,3.55,3596,42,19.2
7.15,3.7,3266,56,19.5
7.16,2.23,3992,49,19.7
7.17,2.89,3758,51,19.6
7.16,3.73,3734,61,19.6
6.96,4.75,3581,70,19.4
7.34,7.02,3313,73,19.6
7.26,5.81,3289,82,19.6
7.19,4.09,3384,93,19.7
6.23,3.26,3478,92,19.7
6.22,3.79,2715,67,19.5
6.21,4.72,2802,77,19.4
6.2,4.67,2578,64,19.4
6.21,4.42,2437,58,19.3
6.2,4.35,1593,57,19.3
6.2,4.17,1662,55,19.2
6.2,4,2218,54,19.1
6.2,3.51,2057,54,19.2
6.19,2.52,1930,42,19.3
6.18,2.27,1817,41,19.2
6.2,2.23,2051,53,19.1
6.24,3.42,2521,63,19.1
6.23,2.47,2381,83,19.2
6.14,2.44,1185,59,19.5
6.14,2.49,1014,45,19.6
6.14,3.18,903,51,19.8
6.16,3.22,1044,56,20.1
6.16,4.84,1011,79,20.9
6.14,6.48,1026,102,21.7
6.08,6.69,1086,70,21.3
6.04,6.63,1095,80,21.4
5.88,6.06,1060,87,21.5
7.12,3.72,1111,77,20.5
6.84,2.77,1158,54,20.3
6.83,1.93,1198,45,20.1
6.83,1.92,1168,41,20.1
6.83,1.74,1180,37,20
6.85,1.7,1198,35,20
6.85,1.93,1232,31,19.9
6.85,1.9,1204,31,19.9
6.85,2.1,1204,31,20
6.86,2.35,1186,33,20
6.87,2.25,1194,35,20
6.88,3.1,1161,38,20
6.87,2.42,1189,33,20
6.89,1.88,1226,31,20
6.88,1.73,1217,29,20
6.89,1.67,1225,30,20
6.89,1.91,1210,32,20
6.9,1.87,1313,36,20
6.91,2.08,1437,38,20.2
6.91,2.72,1385,42,20.3
6.92,2.61,1624,46,20.1
6.92,2.35,1544,57,20.4
6.93,1.87,1568,57,20.2
6.93,1.71,1687,54,20.2
6.93,2.25,1729,54,20.2
6.95,1.63,2028,49,20.2
6.95,1.94,1883,55,20.3
6.96,1.81,2026,57,20.3
6.95,2.39,1877,55,20.3
6.98,1.62,2550,49,20.2
6.97,1.64,2364,48,20.2
6.97,2.24,2252,45,20.2
6.97,1.92,2381,53,20.2
6.97,1.85,2182,51,20.3
6.95,2.13,1762,52,20.1
6.96,1.96,1883,53,20.1
6.98,1.58,2339,49,20.2
6.96,1.95,1851,50,20
6.97,2.12,1767,49,20
6.98,1.56,2200,55,20
6.98,2.68,2048,57,20
6.99,1.71,2284,55,20.1
6.99,1.92,2310,54,20.2
6.99,1.84,2272,59,20.3
6.99,2.62,2292,66,20.4
6.99,3.35,2173,78,20.6
7,2.98,2319,98,20.6
6.99,3.52,2301,95,20.7
7,2.21,2539,66,20.4
7.01,2.5,2588,55,20.4
7.01,3.52,2472,71,20.4
7.01,2.95,2512,68,20.4
7,3.06,2559,74,20.2
7.01,2.66,2622,65,20.1
7.03,2.1,3098,67,20.2
7.03,1.88,3185,61,20.2
7.02,2.41,2839,59,20.1
7.02,2.57,2655,55,20
7.02,2.25,2746,48,20
7.01,2.26,2596,50,19.9
7.01,2.23,2624,49,19.8
7.03,1.54,2861,64,20.1
7.02,1.7,2733,54,19.9
7.03,1.61,2942,54,20
7.02,2.24,2769,47,19.8
7.03,1.75,3064,49,20
7.03,1.94,3004,45,20
7.03,2.36,3035,52,20
7.03,3.6,2846,69,20.2
7.04,2.45,3005,58,20.3
7.03,4.87,2884,83,21
7.04,3.91,2890,58,20.8
7.03,5.44,2802,57,21
7.04,5.65,2824,51,21.1
7.04,6.97,2868,69,21.2
7.04,6.61,2852,59,21
7.04,3.87,3260,74,20.6
7.05,3.93,3229,57,20.4
7.03,5.17,2985,52,20.4
7.03,4.76,2893,51,20.2
7.05,2.73,3547,45,20.3
7.06,3.22,3767,36,20.4
7.06,2.98,3810,43,20.3
7.06,2.57,3855,45,20.2
7.06,2.17,3985,47,20.3
7.07,1.66,4233,45,20.2
7.07,1.49,4523,38,20.1
7.08,1.47,4875,38,20.1
7.08,2.23,4681,44,19.8
7.09,1.67,5711,37,20.2
7.08,2.95,4414,45,19.8
7.09,2.04,5484,57,20
7.1,1.71,6230,39,20.1
7.09,3.04,5302,49,20.1
7.09,3.61,5117,70,20.2
7.1,2.29,5341,65,20
7.1,2.2,5320,62,19.9
7.1,1.92,5856,56,19.9
7.11,1.85,6311,45,19.9
7.11,1.56,6703,36,20
7.1,3.13,5128,57,19.4
7.09,2.78,5617,55,19.5
7.11,1.95,6340,46,19.7
7.1,3.04,5860,50,19.3
7.1,3.3,5705,41,19
7.1,3.72,5462,38,18.6
7.09,4.51,4988,41,18.6
7.08,4.49,4663,42,18.4
7.09,3.63,5138,45,18.6
7.09,3.5,5035,45,18.6
7.09,3.8,4593,39,18.5
7.08,3.86,4442,39,18.4
7.08,3.87,4422,47,18.3
7.08,3.71,4386,46,18.3
7.07,4.42,4066,48,18.3
7.07,5.28,3743,47,18.5
7.07,5.99,3637,44,18.8
7.07,7.2,3538,54,19
7.07,5.06,3807,61,18.8
7.07,5.59,3755,54,18.8
7.07,5.64,3721,59,18.9
7.07,6.92,3694,68,19
7.07,7.62,3654,49,18.8
7.07,6.87,3861,48,18.8
7.07,7.48,3633,42,18.5
7.07,6.89,3487,31,18.5
7.06,6.13,3247,26,18.4
7.06,5.89,3285,28,18.6
7.06,5.86,3266,32,18.6
7.07,5.71,3351,29,18.6
7.07,5.36,3490,30,18.7
7.07,4.95,3341,29,18.6
7.07,4.66,3313,32,18.6
7.06,4.39,3176,27,18.4
7.07,4.34,2998,26,18.3
7.06,4.02,3079,47,18.4
7.07,4.52,2967,53,18.3
7.07,3.73,3369,64,18.7
7.08,3.47,3706,54,18.9
7.08,3.71,3605,41,18.9
7.08,3.65,3675,37,18.9
7.08,5.29,3490,36,19
7.08,8.64,3182,33,19.1
7.08,4.89,3469,35,18.9
7.06,3.84,3528,31,18.7
7.06,3.57,4156,39,18.7
7.07,3.44,4386,39,18.7
7.08,3.72,4432,39,18.7
7.08,3.26,4769,33,18.7
7.08,3.17,4668,42,18.7
7.08,3.46,4625,39,18.8
7.1,2.94,5089,31,18.7
7.11,2.83,5460,41,18.7
7.11,3.55,5414,45,18.8
7.11,2.69,4681,55,18.9
7.1,3.69,4349,45,18.7
7.11,2.44,5030,52,18.8
7.11,2.53,5174,40,18.8
7.11,3.03,4722,39,18.5
7.11,3.28,4637,37,18.4
7.11,3.45,4569,35,18.5
7.11,3.36,4597,40,18.6
7.11,2.21,4857,37,18.9
7.12,2.35,4922,42,19
7.13,2.79,5202,41,19
7.13,2.43,5373,41,19.1
7.13,2.95,5340,44,19.4
7.14,3.57,5120,47,19.4
7.14,4.24,5009,56,19.5
7.13,3.1,5201,50,19.1
7.13,2.02,5818,46,19
7.12,5.08,4915,35,19.1
7.12,5.29,4786,42,19.2
7.12,4.38,4905,43,19.1
7.12,4.3,4865,43,19.1
7.12,4.39,5077,45,19.3
7.13,4.13,5089,42,19.3
7.12,5.6,4805,29,19.1
7.12,5.75,4663,24,18.9
7.12,5.84,4643,26,19
7.12,5.47,4644,26,18.9
7.12,5.59,4682,28,19
7.12,5.34,4678,29,19
7.12,5.38,4585,26,19
7.12,5.58,4569,29,19
7.12,4.83,4628,55,19.2
7.12,4.77,4609,46,19.3
7.13,5.05,4650,48,19.4
7.14,8.58,4511,32,19.7
7.14,8.31,4423,28,19.6
7.15,9.74,4411,29,19.9
7.16,11.71,4414,32,20.2
7.16,7.95,4508,32,19.7
7.59,6.33,4523,36,19.6
7.97,9.23,4538,42,19.8
8.06,9.54,4362,26,19.8
8.16,9.95,4390,31,19.8
7.87,8.72,4471,35,19.7
8,9.41,4386,29,19.9
8.01,9.34,4390,33,19.9
7.56,6.79,4355,38,19.7
7.46,5.48,4423,40,19.5
7.49,6.01,4090,36,19.6
7.7,7.63,4257,29,19.6
7.82,8.44,4081,27,19.6
7.74,8.2,4279,29,19.6
7.74,8.18,3898,29,19.5
7.85,8.67,3607,25,19.5
7.98,9.2,3805,33,19.8
8.09,9.7,3691,40,19.9
7.79,8.67,3713,33,19.7
7.76,8.53,3688,31,19.7
8.23,10.37,3585,34,20.4
8.48,11.76,3682,32,20.7
7.95,9.77,3914,49,20.6
7.86,8.53,4000,42,20.4
7.77,7.9,4248,39,20.4
7.63,7.19,4468,45,20.1
7.42,5.04,5218,49,19.8
7.54,6.15,5392,50,20
7.47,5.3,5905,50,19.9
7.51,5.75,5568,46,19.8
7.4,4.39,5865,45,19.8
7.48,5.22,5577,43,19.8
7.72,6.96,5219,42,19.9
7.57,6.03,5385,51,19.9
7.53,5.83,5489,53,19.9
7.57,6.14,5301,40,19.7
7.62,6.53,5104,32,19.6
7.61,6.62,4847,36,19.7
7.53,5.8,5190,46,19.7
7.47,5.48,5129,62,19.7
7.59,6.35,4865,47,19.6
7.49,5.46,5125,62,19.7
7.39,4.56,5469,64,19.8
7.45,5.04,5451,55,19.9
7.63,6.57,3490,45,19.9
7.63,6.84,5190,50,20
7.45,5,6374,65,20.1
7.5,5.61,5452,53,20
7.53,6.45,5495,45,20
7.38,5.18,5566,50,20
7.44,4.74,5640,53,20
7.41,4.84,5545,61,20
7.49,5.76,5233,61,20
7.45,5.41,5403,62,20.1
7.51,5.45,5548,57,20
7.38,5.39,5466,55,20.1
7.55,5.12,5439,64,20.1
7.65,6.64,5506,51,20.1
7.63,6.92,5481,55,20
7.67,7.34,5345,47,20
7.83,7.84,5245,36,19.8
7.76,7.97,5052,32,19.8
7.75,7.79,5104,35,19.8
7.75,7.8,5040,39,19.7
7.72,7.3,5358,42,19.8
7.69,7.45,3908,44,19.9
7.69,7.53,5280,49,19.9
7.99,9.45,5056,43,20.2
8.13,9.5,4948,57,20.4
8.15,9.75,4942,50,20.5
8.54,12.91,4301,40,21.8
8.34,11.51,4485,52,21.6
8.49,11.69,4559,47,21.4
8.3,10.52,4646,46,21.1
8.43,11.25,4216,47,21.5
8.22,10.13,4593,42,20.9
8.26,9.63,4523,44,20.9
8.16,9.57,4383,45,21
7.95,8.77,4188,50,20.8
7.98,8.71,4377,48,20.8
7.9,8.45,4599,52,20.6
7.8,8.48,4602,47,20.6
7.88,8.91,4464,52,20.6
7.75,8.59,4574,45,20.5
7.78,8.16,4433,53,20.5
7.7,7.95,4393,49,20.6
7.9,9.2,3944,33,20.7
7.91,9.21,3777,51,20.8
7.98,9.42,3709,36,20.9
7.87,8.83,3663,56,20.8
7.82,8.65,3777,67,20.8
7.85,8.65,3764,68,20.9
7.89,8.67,3823,55,20.9
7.81,8.37,3462,60,20.9
7.86,9.2,3731,46,20.9
8.26,12.69,3202,58,21.4
8.4,12.78,3052,62,21.7
7.99,9.98,3676,46,21.2
8.01,9.21,3651,48,21.2
8.04,9.38,3539,51,21.2
8.11,9.61,3437,59,21.3
8.04,9.34,3074,60,21.4
8.05,9.42,2215,58,21.1
7.88,9.23,2817,55,21.1
7.72,8.43,2785,48,21
7.42,6.87,2608,43,20.9
7.35,5.71,2523,37,20.8
7.31,4.96,2517,45,20.4
7.3,3.64,2587,59,20.2
7.23,2.78,3148,64,20.3
7.21,2.49,3557,59,20.2
7.18,3.78,2776,45,20.2
7.24,4.5,2467,38,20.4
7.25,4.21,2492,57,20.4
7.23,3.76,2693,50,20.4
7.2,1.94,2938,38,20.5
7.23,3.25,2981,32,21
7.22,3.23,2968,35,21
7.24,3.38,2941,42,21
7.27,4.61,2892,47,21.5
7.37,5.52,2520,62,21.2
7.15,2.52,3017,46,20.9
7.29,4.23,1420,71,20.9
7.24,3.33,2993,50,20.5
7.18,3,2889,42,20.5
7.2,3.11,3024,38,20.4
7.23,3.53,3099,41,20.4
7.25,3.65,3201,44,20.4
7.26,4,3033,42,20.4
7.23,3.71,3030,43,20.3
7.22,3.43,2886,49,20.3
7.23,3.05,2783,56,20.2
7.21,2.92,2743,55,20.2
7.22,3.24,2801,50,20.2
7.16,2.82,2368,41,20.5
7.18,3.07,2990,50,20
7.22,3.36,3146,54,20.1
7.23,3.76,3280,53,20
7.24,3.7,3427,53,20.1
7.26,4.04,3437,57,20.1
7.22,3.63,3545,75,20.3
7.35,5.05,3582,102,20.4
7.57,6.69,3427,82,20.5
7.46,6.07,3502,96,20.5
7.36,5.21,3493,117,20.3
7.29,4.23,3756,86,20.3
7.29,4.4,3734,78,20.2
7.29,4.29,3493,71,20.1
7.31,4.62,2705,70,20
7.23,4.12,2746,64,19.9
7.23,3.75,2718,55,19.9
7.23,3.72,2706,61,19.8
7.32,3.39,2819,58,19.9
7.16,4.1,2758,58,19.8
7.12,4.05,2792,49,19.8
7.15,3.12,2507,36,19.9
7.13,2.52,2266,32,19.9
7.07,2.39,2212,30,19.9
7.1,2.33,2170,30,19.8
7.09,2.22,2259,30,19.8
7.11,2.17,2259,29,19.8
7.11,2.36,2269,31,19.9
7.18,3.87,2266,37,20
7.33,5.87,2278,52,20.4
7.43,6.19,1978,71,20.7
7.32,5.94,2250,54,20.6
7.32,5.84,2234,53,20.5
7.36,6.28,2225,65,20.6
7.44,6.52,2209,102,20.8
7.31,5.69,2209,87,20.6
7.26,5.18,2182,71,20.5
7.22,5.05,1783,49,20.5
7.28,5.22,2234,45,20.4
7.2,4.85,2209,58,20.4
7.15,4.28,2108,36,20.2
7.12,3.99,2071,36,20.2
7.15,4.04,1975,36,20.1
7.13,3.66,2093,35,20
7.1,3.33,2127,36,20
7.08,3.24,2176,35,20
7.1,2.59,2077,39,20
7.09,2.74,2049,45,19.6
7.07,2.21,2222,43,19.6
7.08,2.09,2845,43,19.6
7.42,1.83,3502,56,19.5
7.11,3.07,3185,30,19.8
7.15,3.4,2591,35,19.6
7.17,3.58,2477,29,19.6
7.23,4.27,2052,32,19.6
7.19,3.86,2319,54,19.6
7.2,4.29,2287,47,19.4
7.2,3.93,2313,30,19.5
7.25,4.45,1557,40,19.3
7.13,1.66,3005,24,19.7
7.17,3.16,2431,24,19.2
7.16,3.1,2399,29,19
7.18,3.14,2477,30,18.8
7.13,2.1,3008,26,19.4
7.15,2.12,2706,22,19.1
7.16,2.55,2508,28,18.8
7.15,2.62,2706,22,18.6
7.15,2.3,2715,23,18.5
7.15,2.48,2795,24,18.6
7.15,2.64,2566,21,18.4
7.17,2.7,2618,21,18.2
7.16,2.33,2402,26,18.1
7.18,2.17,2127,30,17.9
7.17,2.43,1910,29,18
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.81,8.5,56,59,20.7
5.53,8.56,56,59,20.4
6.04,8.6,59,59,20.8
6.15,8.5,59,59,21.3
6.2,8.42,59,61,21.8
6.23,8.37,61,59,22
6.25,8.34,61,59,22.2
6.26,8.33,62,59,22.2
6.27,8.3,65,59,22.3
6.29,8.27,65,61,22.3
6.3,8.24,65,59,22.4
6.31,8.22,70,59,22.4
6.32,8.2,69,59,22.5
6.33,8.17,72,59,22.5
6.33,8.16,71,59,22.6
6.33,8.15,74,58,22.6
6.33,8.14,74,59,22.6
6.33,8.16,74,57,22.5
6.31,8.22,78,60,22.3
6.29,8.26,77,55,22.1
6.28,8.28,78,54,22.1
6.26,8.29,81,63,22.1
6.25,8.29,81,54,22.2
6.23,8.28,81,52,22.2
6.21,8.28,84,58,22.2
6.19,8.27,85,65,22.2
6.18,8.26,84,65,22.2
6.15,8.26,88,74,22.2
6.13,8.28,87,76,22.2
6.11,8.3,87,79,22.1
6.1,8.32,88,81,22
6.09,8.35,90,79,22
6.08,8.36,91,81,21.9
6.07,8.38,91,81,21.8
6.07,8.4,93,81,21.8
6.06,8.41,93,81,21.7
6.07,8.43,93,83,21.7
6.07,8.44,93,83,21.6
6.07,8.46,94,81,21.6
6.07,8.47,97,83,21.5
6.08,8.48,97,83,21.5
6.08,8.5,97,83,21.5
6.07,8.52,98,83,21.4
6.07,8.53,97,83,21.4
6.08,8.54,100,83,21.5
6.15,8.51,99,83,21.7
6.13,8.42,102,83,21.6
7.22,2.51,37,28,19.5
6.91,1.67,468,25,19.6
7.07,4.43,741,22,19.7
7.18,4.95,726,20,19.9
7.48,4.69,715,25,19.8
7.47,5.42,725,18,19.5
7.46,4.8,737,53,19.4
7.4,4.2,741,33,19.1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6.92,6.36,595,168,18.8
0,0,0,0,0
7.29,3.52,632,15,18.6
7.29,3.16,663,42,18.5
7.32,3.51,667,20,18.7
7.36,4.28,666,7,19.2
7.4,4.78,667,16,19.8
7.42,5.04,669,28,20.3
7.47,5.31,674,34,20.9
7.49,5.53,776,21,20.6
7.56,6.16,797,38,20.9
7.65,6.98,792,33,21.4
7.73,7.11,780,107,20.9
7.62,6.64,767,32,20.3
7.57,6.22,777,35,19.9
7.48,5.5,779,28,19.7
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7.58,7.2,655,73,20.2
7.5,6.4,676,54,20.1
7.39,4.82,829,32,19.8
7.33,4.16,1045,42,19.8
7.45,5.58,984,52,20
7.54,6.43,953,45,20.3
7.61,6.72,924,65,20.2
7.35,4.28,1077,142,19.8
7.44,5.45,975,46,19.8
7.46,5.48,901,37,19.7
7.5,5.59,820,45,19.7
7.46,5.38,829,51,19.6
7.47,5.46,792,77,19.7
7.49,5.51,717,74,19.7
